timestamp,value
2025-06-30 21:33:36.768,1722
2025-06-30 21:33:36.768,1703
2025-06-30 21:33:36.768,1752
2025-06-30 21:33:36.768,1796
2025-06-30 21:33:36.768,1750
2025-06-30 21:33:36.768,1735
2025-06-30 21:33:36.768,1733
2025-06-30 21:33:36.768,1771
2025-06-30 21:33:36.768,1728
2025-06-30 21:33:36.768,1695
2025-06-30 21:33:36.768,1776
2025-06-30 21:33:36.768,1761
2025-06-30 21:33:36.768,1731
2025-06-30 21:33:36.768,1761
2025-06-30 21:33:36.768,1816
2025-06-30 21:33:36.768,1759
2025-06-30 21:33:36.768,1718
2025-06-30 21:33:36.768,1770
2025-06-30 21:33:36.768,1798
2025-06-30 21:33:36.768,1748
2025-06-30 21:33:36.768,1715
2025-06-30 21:33:36.768,1768
2025-06-30 21:33:36.768,1777
2025-06-30 21:33:36.768,1723
2025-06-30 21:33:36.768,1704
2025-06-30 21:33:36.768,1774
2025-06-30 21:33:36.768,1776
2025-06-30 21:33:36.768,1696
2025-06-30 21:33:36.768,1716
2025-06-30 21:33:36.768,1799
2025-06-30 21:33:36.768,1746
2025-06-30 21:33:36.768,1708
2025-06-30 21:33:36.768,1775
2025-06-30 21:33:36.768,1792
2025-06-30 21:33:36.768,1728
2025-06-30 21:33:36.768,1710
2025-06-30 21:33:36.768,1805
2025-06-30 21:33:36.768,1770
2025-06-30 21:33:36.768,1692
2025-06-30 21:33:36.768,1685
2025-06-30 21:33:36.768,1750
2025-06-30 21:33:36.768,1745
2025-06-30 21:33:36.768,1702
2025-06-30 21:33:36.768,1706
2025-06-30 21:33:36.768,1778
2025-06-30 21:33:36.768,1732
2025-06-30 21:33:36.768,1673
2025-06-30 21:33:36.768,1717
2025-06-30 21:33:36.768,1760
2025-06-30 21:33:36.768,1719
2025-06-30 21:33:36.768,1717
2025-06-30 21:33:36.768,1762
2025-06-30 21:33:36.768,1761
2025-06-30 21:33:36.768,1703
2025-06-30 21:33:36.768,1671
2025-06-30 21:33:36.768,1736
2025-06-30 21:33:36.768,1722
2025-06-30 21:33:36.768,1688
2025-06-30 21:33:36.768,1717
2025-06-30 21:33:36.768,1760
2025-06-30 21:33:36.768,1729
2025-06-30 21:33:36.768,1682
2025-06-30 21:33:36.768,1725
2025-06-30 21:33:36.768,1779
2025-06-30 21:33:36.768,1699
2025-06-30 21:33:36.768,1699
2025-06-30 21:33:36.768,1774
2025-06-30 21:33:36.768,1769
2025-06-30 21:33:36.768,1697
2025-06-30 21:33:36.768,1692
2025-06-30 21:33:36.768,1771
2025-06-30 21:33:36.768,1756
2025-06-30 21:33:36.768,1701
2025-06-30 21:33:36.768,1729
2025-06-30 21:33:36.768,1794
2025-06-30 21:33:36.768,1733
2025-06-30 21:33:36.768,1646
2025-06-30 21:33:36.768,1696
2025-06-30 21:33:36.768,1745
2025-06-30 21:33:36.768,1700
2025-06-30 21:33:36.768,1690
2025-06-30 21:33:36.768,1762
2025-06-30 21:33:36.768,1773
2025-06-30 21:33:36.768,1699
2025-06-30 21:33:36.768,1689
2025-06-30 21:33:36.768,1742
2025-06-30 21:33:36.768,1716
2025-06-30 21:33:36.768,1680
2025-06-30 21:33:36.768,1704
2025-06-30 21:33:36.768,1720
2025-06-30 21:33:36.768,1694
2025-06-30 21:33:36.768,1641
2025-06-30 21:33:36.768,1668
2025-06-30 21:33:36.768,1730
2025-06-30 21:33:36.768,1660
2025-06-30 21:33:36.768,1665
2025-06-30 21:33:36.768,1712
2025-06-30 21:33:36.768,1759
2025-06-30 21:33:36.768,1694
2025-06-30 21:33:36.768,1689
2025-06-30 21:33:36.768,1765
2025-06-30 21:33:36.768,1748
2025-06-30 21:33:36.768,1704
2025-06-30 21:33:36.768,1732
2025-06-30 21:33:36.768,1791
2025-06-30 21:33:36.768,1771
2025-06-30 21:33:36.768,1716
2025-06-30 21:33:36.768,1749
2025-06-30 21:33:36.768,1794
2025-06-30 21:33:36.768,1739
2025-06-30 21:33:36.768,1712
2025-06-30 21:33:36.768,1772
2025-06-30 21:33:36.768,1766
2025-06-30 21:33:36.768,1700
2025-06-30 21:33:36.768,1722
2025-06-30 21:33:36.768,1796
2025-06-30 21:33:36.768,1791
2025-06-30 21:33:36.768,1728
2025-06-30 21:33:36.768,1759
2025-06-30 21:33:36.768,1812
2025-06-30 21:33:36.768,1759
2025-06-30 21:33:36.768,1734
2025-06-30 21:33:36.768,1799
2025-06-30 21:33:36.768,1820
2025-06-30 21:33:36.768,1766
2025-06-30 21:33:36.768,1731
2025-06-30 21:33:36.768,1796
2025-06-30 21:33:36.768,1818
2025-06-30 21:33:36.768,1754
2025-06-30 21:33:36.768,1742
2025-06-30 21:33:36.768,1806
2025-06-30 21:33:36.768,1785
2025-06-30 21:33:36.768,1724
2025-06-30 21:33:36.768,1745
2025-06-30 21:33:36.768,1798
2025-06-30 21:33:36.768,1770
2025-06-30 21:33:36.768,1708
2025-06-30 21:33:36.768,1752
2025-06-30 21:33:36.768,1814
2025-06-30 21:33:38.959,1716
2025-06-30 21:33:38.959,1681
2025-06-30 21:33:38.959,1725
2025-06-30 21:33:38.959,1772
2025-06-30 21:33:38.959,1712
2025-06-30 21:33:38.959,1689
2025-06-30 21:33:38.959,1750
2025-06-30 21:33:38.959,1739
2025-06-30 21:33:38.959,1681
2025-06-30 21:33:38.959,1681
2025-06-30 21:33:38.959,1722
2025-06-30 21:33:38.959,1685
2025-06-30 21:33:38.959,1664
2025-06-30 21:33:38.959,1711
2025-06-30 21:33:38.959,1722
2025-06-30 21:33:38.959,1669
2025-06-30 21:33:38.959,1647
2025-06-30 21:33:38.959,1735
2025-06-30 21:33:38.959,1736
2025-06-30 21:33:38.959,1632
2025-06-30 21:33:38.959,1665
2025-06-30 21:33:38.959,1725
2025-06-30 21:33:38.959,1718
2025-06-30 21:33:38.959,1657
2025-06-30 21:33:38.959,1697
2025-06-30 21:33:38.959,1744
2025-06-30 21:33:38.959,1695
2025-06-30 21:33:38.959,1653
2025-06-30 21:33:38.959,1724
2025-06-30 21:33:38.959,1785
2025-06-30 21:33:38.959,1723
2025-06-30 21:33:38.959,1693
2025-06-30 21:33:38.959,1757
2025-06-30 21:33:38.959,1790
2025-06-30 21:33:38.959,1714
2025-06-30 21:33:38.959,1699
2025-06-30 21:33:38.959,1767
2025-06-30 21:33:38.959,1739
2025-06-30 21:33:38.959,1693
2025-06-30 21:33:38.959,1709
2025-06-30 21:33:38.959,1729
2025-06-30 21:33:38.959,1708
2025-06-30 21:33:38.959,1665
2025-06-30 21:33:38.959,1713
2025-06-30 21:33:38.959,1759
2025-06-30 21:33:38.959,1699
2025-06-30 21:33:38.959,1681
2025-06-30 21:33:38.959,1743
2025-06-30 21:33:38.959,1755
2025-06-30 21:33:38.959,1693
2025-06-30 21:33:38.959,1683
2025-06-30 21:33:38.959,1743
2025-06-30 21:33:38.959,1740
2025-06-30 21:33:38.959,1682
2025-06-30 21:33:38.959,1687
2025-06-30 21:33:38.959,1766
2025-06-30 21:33:38.959,1750
2025-06-30 21:33:38.959,1694
2025-06-30 21:33:38.959,1728
2025-06-30 21:33:38.959,1757
2025-06-30 21:33:38.959,1705
2025-06-30 21:33:38.959,1698
2025-06-30 21:33:38.959,1751
2025-06-30 21:33:38.959,1768
2025-06-30 21:33:38.959,1702
2025-06-30 21:33:38.959,1709
2025-06-30 21:33:38.959,1778
2025-06-30 21:33:38.959,1768
2025-06-30 21:33:38.959,1691
2025-06-30 21:33:38.959,1719
2025-06-30 21:33:38.959,1777
2025-06-30 21:33:38.959,1740
2025-06-30 21:33:38.959,1692
2025-06-30 21:33:38.959,1731
2025-06-30 21:33:38.959,1783
2025-06-30 21:33:38.959,1727
2025-06-30 21:33:38.959,1701
2025-06-30 21:33:38.959,1784
2025-06-30 21:33:38.959,1795
2025-06-30 21:33:38.959,1735
2025-06-30 21:33:38.959,1718
2025-06-30 21:33:38.959,1758
2025-06-30 21:33:38.959,1753
2025-06-30 21:33:38.959,1689
2025-06-30 21:33:38.959,1702
2025-06-30 21:33:38.959,1744
2025-06-30 21:33:38.959,1736
2025-06-30 21:33:38.959,1674
2025-06-30 21:33:38.959,1719
2025-06-30 21:33:38.959,1756
2025-06-30 21:33:38.959,1716
2025-06-30 21:33:38.959,1701
2025-06-30 21:33:38.959,1757
2025-06-30 21:33:38.959,1761
2025-06-30 21:33:38.959,1701
2025-06-30 21:33:38.959,1680
2025-06-30 21:33:38.959,1756
2025-06-30 21:33:38.959,1735
2025-06-30 21:33:38.959,1679
2025-06-30 21:33:38.959,1694
2025-06-30 21:33:38.959,1749
2025-06-30 21:33:38.959,1707
2025-06-30 21:33:38.959,1679
2025-06-30 21:33:38.959,1704
2025-06-30 21:33:38.959,1742
2025-06-30 21:33:38.959,1702
2025-06-30 21:33:38.959,1659
2025-06-30 21:33:38.959,1727
2025-06-30 21:33:38.959,1761
2025-06-30 21:33:38.959,1709
2025-06-30 21:33:38.959,1720
2025-06-30 21:33:38.959,1775
2025-06-30 21:33:38.959,1752
2025-06-30 21:33:38.959,1711
2025-06-30 21:33:38.959,1724
2025-06-30 21:33:38.959,1784
2025-06-30 21:33:38.959,1746
2025-06-30 21:33:38.959,1728
2025-06-30 21:33:38.959,1742
2025-06-30 21:33:38.959,1780
2025-06-30 21:33:38.959,1736
2025-06-30 21:33:38.959,1716
2025-06-30 21:33:38.959,1757
2025-06-30 21:33:38.959,1775
2025-06-30 21:33:38.959,1720
2025-06-30 21:33:38.959,1706
2025-06-30 21:33:38.959,1767
2025-06-30 21:33:38.959,1756
2025-06-30 21:33:38.959,1718
2025-06-30 21:33:38.959,1720
2025-06-30 21:33:38.959,1773
2025-06-30 21:33:38.959,1730
2025-06-30 21:33:38.959,1687
2025-06-30 21:33:38.959,1735
2025-06-30 21:33:38.959,1745
2025-06-30 21:33:38.959,1710
2025-06-30 21:33:38.959,1696
2025-06-30 21:33:38.959,1772
2025-06-30 21:33:38.959,1765
2025-06-30 21:33:38.959,1696
2025-06-30 21:33:38.959,1711
2025-06-30 21:33:38.959,1745
2025-06-30 21:33:38.959,1735
2025-06-30 21:33:38.959,1701
2025-06-30 21:33:38.959,1703
2025-06-30 21:33:38.959,1759
2025-06-30 21:33:38.959,1718
2025-06-30 21:33:38.959,1666
2025-06-30 21:33:38.959,1736
2025-06-30 21:33:38.959,1758
2025-06-30 21:33:38.959,1713
2025-06-30 21:33:38.959,1706
2025-06-30 21:33:38.959,1797
2025-06-30 21:33:38.959,1786
2025-06-30 21:33:38.959,1677
2025-06-30 21:33:38.959,1690
2025-06-30 21:33:38.959,1731
2025-06-30 21:33:38.959,1701
2025-06-30 21:33:38.959,1666
2025-06-30 21:33:38.959,1684
2025-06-30 21:33:38.959,1739
2025-06-30 21:33:38.959,1723
2025-06-30 21:33:38.959,1701
2025-06-30 21:33:38.959,1729
2025-06-30 21:33:38.959,1755
2025-06-30 21:33:38.959,1692
2025-06-30 21:33:38.959,1682
2025-06-30 21:33:38.959,1716
2025-06-30 21:33:38.959,1738
2025-06-30 21:33:38.959,1700
2025-06-30 21:33:38.959,1706
2025-06-30 21:33:38.959,1767
2025-06-30 21:33:38.959,1775
2025-06-30 21:33:38.959,1724
2025-06-30 21:33:38.959,1740
2025-06-30 21:33:38.959,1749
2025-06-30 21:33:38.959,1688
2025-06-30 21:33:38.959,1635
2025-06-30 21:33:38.959,1690
2025-06-30 21:33:38.959,1734
2025-06-30 21:33:38.959,1717
2025-06-30 21:33:38.959,1706
2025-06-30 21:33:38.959,1778
2025-06-30 21:33:38.959,1762
2025-06-30 21:33:38.959,1654
2025-06-30 21:33:38.959,1659
2025-06-30 21:33:38.959,1715
2025-06-30 21:33:38.959,1715
2025-06-30 21:33:38.959,1685
2025-06-30 21:33:38.959,1725
2025-06-30 21:33:38.959,1777
2025-06-30 21:33:38.959,1781
2025-06-30 21:33:38.959,1746
2025-06-30 21:33:38.959,1777
2025-06-30 21:33:38.959,1814
2025-06-30 21:33:38.959,1737
2025-06-30 21:33:38.959,1706
2025-06-30 21:33:38.959,1781
2025-06-30 21:33:38.959,1821
2025-06-30 21:33:38.959,1748
2025-06-30 21:33:43.429,1746
2025-06-30 21:33:43.429,1785
2025-06-30 21:33:43.429,1747
2025-06-30 21:33:43.429,1712
2025-06-30 21:33:43.429,1744
2025-06-30 21:33:43.429,1799
2025-06-30 21:33:43.429,1751
2025-06-30 21:33:43.429,1720
2025-06-30 21:33:43.429,1740
2025-06-30 21:33:43.429,1786
2025-06-30 21:33:43.429,1736
2025-06-30 21:33:43.429,1702
2025-06-30 21:33:43.429,1778
2025-06-30 21:33:43.429,1803
2025-06-30 21:33:43.429,1743
2025-06-30 21:33:43.429,1739
2025-06-30 21:33:43.429,1747
2025-06-30 21:33:43.429,1754
2025-06-30 21:33:43.429,1686
2025-06-30 21:33:43.429,1692
2025-06-30 21:33:43.429,1748
2025-06-30 21:33:43.429,1720
2025-06-30 21:33:43.429,1678
2025-06-30 21:33:43.429,1727
2025-06-30 21:33:43.429,1770
2025-06-30 21:33:43.429,1710
2025-06-30 21:33:43.429,1709
2025-06-30 21:33:43.429,1778
2025-06-30 21:33:43.429,1763
2025-06-30 21:33:43.429,1735
2025-06-30 21:33:43.429,1714
2025-06-30 21:33:43.429,1798
2025-06-30 21:33:43.429,1761
2025-06-30 21:33:43.429,1706
2025-06-30 21:33:43.429,1739
2025-06-30 21:33:43.429,1741
2025-06-30 21:33:43.429,1697
2025-06-30 21:33:43.429,1657
2025-06-30 21:33:43.429,1713
2025-06-30 21:33:43.429,1736
2025-06-30 21:33:43.429,1711
2025-06-30 21:33:43.429,1677
2025-06-30 21:33:43.429,1737
2025-06-30 21:33:43.429,1760
2025-06-30 21:33:43.429,1688
2025-06-30 21:33:43.429,1702
2025-06-30 21:33:43.429,1768
2025-06-30 21:33:43.429,1782
2025-06-30 21:33:43.429,1734
2025-06-30 21:33:43.429,1735
2025-06-30 21:33:43.429,1808
2025-06-30 21:33:43.429,1803
2025-06-30 21:33:43.429,1740
2025-06-30 21:33:43.429,1788
2025-06-30 21:33:43.429,1817
2025-06-30 21:33:43.429,1747
2025-06-30 21:33:43.429,1727
2025-06-30 21:33:43.429,1780
2025-06-30 21:33:43.429,1800
2025-06-30 21:33:43.429,1713
2025-06-30 21:33:43.429,1720
2025-06-30 21:33:43.429,1784
2025-06-30 21:33:43.429,1775
2025-06-30 21:33:43.429,1706
2025-06-30 21:33:43.429,1733
2025-06-30 21:33:43.429,1785
2025-06-30 21:33:43.429,1740
2025-06-30 21:33:43.429,1687
2025-06-30 21:33:43.429,1729
2025-06-30 21:33:43.429,1775
2025-06-30 21:33:43.429,1657
2025-06-30 21:33:43.429,1669
2025-06-30 21:33:43.429,1686
2025-06-30 21:33:43.429,1716
2025-06-30 21:33:43.429,1682
2025-06-30 21:33:43.429,1678
2025-06-30 21:33:43.429,1728
2025-06-30 21:33:43.429,1727
2025-06-30 21:33:43.429,1670
2025-06-30 21:33:43.429,1684
2025-06-30 21:33:43.429,1734
2025-06-30 21:33:43.429,1717
2025-06-30 21:33:43.429,1681
2025-06-30 21:33:43.429,1718
2025-06-30 21:33:43.429,1771
2025-06-30 21:33:43.429,1676
2025-06-30 21:33:43.429,1687
2025-06-30 21:33:43.429,1739
2025-06-30 21:33:43.429,1739
2025-06-30 21:33:43.429,1682
2025-06-30 21:33:43.429,1686
2025-06-30 21:33:43.429,1744
2025-06-30 21:33:43.429,1745
2025-06-30 21:33:43.429,1702
2025-06-30 21:33:43.429,1720
2025-06-30 21:33:43.429,1753
2025-06-30 21:33:43.429,1731
2025-06-30 21:33:43.429,1721
2025-06-30 21:33:43.429,1744
2025-06-30 21:33:43.429,1765
2025-06-30 21:33:43.429,1693
2025-06-30 21:33:43.429,1672
2025-06-30 21:33:43.429,1716
2025-06-30 21:33:43.429,1739
2025-06-30 21:33:43.429,1678
2025-06-30 21:33:43.429,1707
2025-06-30 21:33:43.429,1756
2025-06-30 21:33:43.429,1742
2025-06-30 21:33:43.429,1667
2025-06-30 21:33:43.429,1713
2025-06-30 21:33:43.429,1766
2025-06-30 21:33:43.429,1731
2025-06-30 21:33:43.429,1719
2025-06-30 21:33:43.429,1763
2025-06-30 21:33:43.429,1791
2025-06-30 21:33:43.429,1739
2025-06-30 21:33:43.429,1719
2025-06-30 21:33:43.429,1746
2025-06-30 21:33:43.429,1741
2025-06-30 21:33:43.429,1691
2025-06-30 21:33:43.429,1688
2025-06-30 21:33:43.429,1756
2025-06-30 21:33:43.429,1766
2025-06-30 21:33:43.429,1715
2025-06-30 21:33:43.429,1733
2025-06-30 21:33:43.429,1780
2025-06-30 21:33:43.429,1748
2025-06-30 21:33:43.429,1666
2025-06-30 21:33:43.429,1710
2025-06-30 21:33:43.429,1748
2025-06-30 21:33:43.429,1717
2025-06-30 21:33:43.429,1696
2025-06-30 21:33:43.429,1734
2025-06-30 21:33:43.429,1750
2025-06-30 21:33:43.429,1696
2025-06-30 21:33:43.429,1684
2025-06-30 21:33:43.429,1756
2025-06-30 21:33:43.429,1730
2025-06-30 21:33:43.429,1675
2025-06-30 21:33:43.429,1715
2025-06-30 21:33:43.429,1787
2025-06-30 21:33:43.429,1729
2025-06-30 21:33:43.429,1667
2025-06-30 21:33:43.429,1735
2025-06-30 21:33:43.429,1798
2025-06-30 21:33:43.429,1736
2025-06-30 21:33:43.429,1692
2025-06-30 21:33:43.429,1767
2025-06-30 21:33:43.429,1786
2025-06-30 21:33:43.429,1723
2025-06-30 21:33:43.429,1745
2025-06-30 21:33:43.429,1793
2025-06-30 21:33:43.429,1787
2025-06-30 21:33:43.429,1736
2025-06-30 21:33:43.429,1753
2025-06-30 21:33:43.429,1805
2025-06-30 21:33:43.429,1744
2025-06-30 21:33:43.429,1712
2025-06-30 21:33:43.429,1765
2025-06-30 21:33:43.429,1818
2025-06-30 21:33:43.429,1752
2025-06-30 21:33:43.429,1720
2025-06-30 21:33:43.429,1780
2025-06-30 21:33:43.429,1786
2025-06-30 21:33:43.429,1727
2025-06-30 21:33:43.429,1720
2025-06-30 21:33:43.429,1748
2025-06-30 21:33:43.429,1756
2025-06-30 21:33:43.429,1702
2025-06-30 21:33:43.429,1693
2025-06-30 21:33:43.429,1719
2025-06-30 21:33:43.429,1708
2025-06-30 21:33:43.429,1684
2025-06-30 21:33:43.429,1729
2025-06-30 21:33:43.429,1788
2025-06-30 21:33:43.429,1730
2025-06-30 21:33:43.429,1719
2025-06-30 21:33:43.429,1765
2025-06-30 21:33:43.429,1752
2025-06-30 21:33:43.429,1694
2025-06-30 21:33:43.429,1675
2025-06-30 21:33:43.429,1697
2025-06-30 21:33:43.429,1703
2025-06-30 21:33:43.429,1684
2025-06-30 21:33:43.429,1700
2025-06-30 21:33:43.429,1734
2025-06-30 21:33:43.429,1704
2025-06-30 21:33:43.429,1686
2025-06-30 21:33:43.429,1726
2025-06-30 21:33:43.429,1750
2025-06-30 21:33:43.429,1714
2025-06-30 21:33:43.429,1694
2025-06-30 21:33:43.429,1757
2025-06-30 21:33:43.429,1758
2025-06-30 21:33:43.429,1708
2025-06-30 21:33:43.429,1731
2025-06-30 21:33:43.429,1788
2025-06-30 21:33:43.429,1770
2025-06-30 21:33:43.429,1706
2025-06-30 21:33:43.429,1726
2025-06-30 21:33:45.479,1773
2025-06-30 21:33:45.479,1740
2025-06-30 21:33:45.479,1701
2025-06-30 21:33:45.479,1721
2025-06-30 21:33:45.479,1771
2025-06-30 21:33:45.479,1735
2025-06-30 21:33:45.479,1702
2025-06-30 21:33:45.479,1746
2025-06-30 21:33:45.479,1750
2025-06-30 21:33:45.479,1699
2025-06-30 21:33:45.479,1707
2025-06-30 21:33:45.479,1749
2025-06-30 21:33:45.479,1753
2025-06-30 21:33:45.479,1688
2025-06-30 21:33:45.479,1681
2025-06-30 21:33:45.479,1744
2025-06-30 21:33:45.479,1705
2025-06-30 21:33:45.479,1676
2025-06-30 21:33:45.479,1718
2025-06-30 21:33:45.479,1754
2025-06-30 21:33:45.479,1708
2025-06-30 21:33:45.479,1675
2025-06-30 21:33:45.479,1743
2025-06-30 21:33:45.479,1741
2025-06-30 21:33:45.479,1672
2025-06-30 21:33:45.479,1667
2025-06-30 21:33:45.479,1725
2025-06-30 21:33:45.479,1745
2025-06-30 21:33:45.479,1692
2025-06-30 21:33:45.479,1720
2025-06-30 21:33:45.479,1745
2025-06-30 21:33:45.479,1721
2025-06-30 21:33:45.479,1710
2025-06-30 21:33:45.479,1737
2025-06-30 21:33:45.479,1775
2025-06-30 21:33:45.479,1743
2025-06-30 21:33:45.479,1688
2025-06-30 21:33:45.479,1723
2025-06-30 21:33:45.479,1739
2025-06-30 21:33:45.479,1688
2025-06-30 21:33:45.479,1686
2025-06-30 21:33:45.479,1735
2025-06-30 21:33:45.479,1732
2025-06-30 21:33:45.479,1664
2025-06-30 21:33:45.479,1655
2025-06-30 21:33:45.479,1719
2025-06-30 21:33:45.479,1695
2025-06-30 21:33:45.479,1657
2025-06-30 21:33:45.479,1711
2025-06-30 21:33:45.479,1784
2025-06-30 21:33:45.479,1730
2025-06-30 21:33:45.479,1700
2025-06-30 21:33:45.479,1748
2025-06-30 21:33:45.479,1759
2025-06-30 21:33:45.479,1681
2025-06-30 21:33:45.479,1699
2025-06-30 21:33:45.479,1766
2025-06-30 21:33:45.479,1752
2025-06-30 21:33:45.479,1677
2025-06-30 21:33:45.479,1700
2025-06-30 21:33:45.479,1753
2025-06-30 21:33:45.479,1702
2025-06-30 21:33:45.479,1684
2025-06-30 21:33:45.479,1712
2025-06-30 21:33:45.479,1766
2025-06-30 21:33:45.479,1724
2025-06-30 21:33:45.479,1661
2025-06-30 21:33:45.479,1720
2025-06-30 21:33:45.479,1730
2025-06-30 21:33:45.479,1697
2025-06-30 21:33:45.479,1725
2025-06-30 21:33:45.479,1803
2025-06-30 21:33:45.479,1757
2025-06-30 21:33:45.479,1717
2025-06-30 21:33:45.479,1737
2025-06-30 21:33:45.479,1761
2025-06-30 21:33:45.479,1739
2025-06-30 21:33:45.479,1698
2025-06-30 21:33:45.479,1746
2025-06-30 21:33:45.479,1787
2025-06-30 21:33:45.479,1748
2025-06-30 21:33:45.479,1727
2025-06-30 21:33:45.479,1771
2025-06-30 21:33:45.479,1812
2025-06-30 21:33:45.479,1769
2025-06-30 21:33:45.479,1712
2025-06-30 21:33:45.479,1758
2025-06-30 21:33:45.479,1755
2025-06-30 21:33:45.479,1702
2025-06-30 21:33:45.479,1716
2025-06-30 21:33:45.479,1779
2025-06-30 21:33:45.479,1746
2025-06-30 21:33:45.479,1698
2025-06-30 21:33:45.479,1755
2025-06-30 21:33:45.479,1783
2025-06-30 21:33:45.479,1732
2025-06-30 21:33:45.479,1685
2025-06-30 21:33:45.479,1737
2025-06-30 21:33:45.479,1740
2025-06-30 21:33:45.479,1683
2025-06-30 21:33:45.479,1705
2025-06-30 21:33:45.479,1744
2025-06-30 21:33:45.479,1744
2025-06-30 21:33:45.479,1662
2025-06-30 21:33:45.479,1698
2025-06-30 21:33:45.479,1775
2025-06-30 21:33:45.479,1747
2025-06-30 21:33:45.479,1694
2025-06-30 21:33:45.479,1721
2025-06-30 21:33:45.479,1746
2025-06-30 21:33:45.479,1683
2025-06-30 21:33:45.479,1654
2025-06-30 21:33:45.479,1705
2025-06-30 21:33:45.479,1711
2025-06-30 21:33:45.479,1690
2025-06-30 21:33:45.479,1694
2025-06-30 21:33:45.479,1751
2025-06-30 21:33:45.479,1729
2025-06-30 21:33:45.479,1685
2025-06-30 21:33:45.479,1701
2025-06-30 21:33:45.479,1736
2025-06-30 21:33:45.479,1721
2025-06-30 21:33:45.479,1684
2025-06-30 21:33:45.479,1735
2025-06-30 21:33:45.479,1760
2025-06-30 21:33:45.479,1731
2025-06-30 21:33:45.479,1698
2025-06-30 21:33:45.479,1744
2025-06-30 21:33:45.479,1754
2025-06-30 21:33:45.479,1709
2025-06-30 21:33:45.479,1707
2025-06-30 21:33:45.479,1757
2025-06-30 21:33:45.479,1748
2025-06-30 21:33:45.479,1689
2025-06-30 21:33:45.479,1712
2025-06-30 21:33:45.479,1764
2025-06-30 21:33:45.479,1738
2025-06-30 21:33:45.479,1683
2025-06-30 21:33:45.479,1724
2025-06-30 21:33:45.479,1750
2025-06-30 21:33:45.479,1692
2025-06-30 21:33:45.479,1682
2025-06-30 21:33:45.479,1729
2025-06-30 21:33:45.479,1729
2025-06-30 21:33:45.479,1688
2025-06-30 21:33:45.479,1683
2025-06-30 21:33:45.479,1738
2025-06-30 21:33:45.479,1722
2025-06-30 21:33:45.479,1656
2025-06-30 21:33:45.479,1679
2025-06-30 21:33:45.479,1763
2025-06-30 21:33:45.479,1728
2025-06-30 21:33:45.479,1705
2025-06-30 21:33:45.479,1725
2025-06-30 21:33:45.479,1781
2025-06-30 21:33:45.479,1730
2025-06-30 21:33:45.479,1702
2025-06-30 21:33:45.479,1711
2025-06-30 21:33:45.479,1742
2025-06-30 21:33:45.479,1681
2025-06-30 21:33:45.479,1682
2025-06-30 21:33:45.479,1737
2025-06-30 21:33:45.479,1746
2025-06-30 21:33:45.479,1698
2025-06-30 21:33:45.479,1713
2025-06-30 21:33:45.479,1774
2025-06-30 21:33:45.479,1767
2025-06-30 21:33:45.479,1703
2025-06-30 21:33:45.479,1731
2025-06-30 21:33:45.479,1767
2025-06-30 21:33:45.479,1728
2025-06-30 21:33:45.479,1713
2025-06-30 21:33:45.479,1759
2025-06-30 21:33:45.479,1781
2025-06-30 21:33:45.479,1743
2025-06-30 21:33:45.479,1735
2025-06-30 21:33:45.479,1774
